Review;Pred_sentiment;Golden;Id
59;where was rbs and barclays shares temporarily ?;-0.941;0.995743989944458
59;in the case of rb , rb and barclays shares are temporarily suspended significantly .;-0.941;0.6356381773948669
59;temporarily rbs and barclays shares were temporarily in a suspension .;-0.941;0.9999339580535889
59;when rb and barclays shares stopped temporarily , they were temporarily losses .;-0.941;0.9999954700469971
60;bp sees q1 earnings slide as low oil prices take their toll;-0.376;0.9999984502792358
60;bp sees the price of q1 earnings .;-0.376;1.0
60;check the amount of q1 earnings q1 .;-0.376;1.0
60;bp data q1 as low oil prices take their toll .;-0.376;1.0
60;that bp sees the price of q1 earnings .;-0.376;1.0
60;bp sees q1 earnings slide , and it takes a toll of oil .;-0.376;1.0
60;i 'm sure bp sees the price of q1 .;-0.376;1.0
60;why do n't you see q1 earnings in charge ?;-0.376;0.2584701478481293
60;on the basis of bp , the pressure sees the price of q1 earnings .;-0.376;1.0
60;now bp sees the price of q1 earnings .;-0.376;1.0
60;when bp sees the price , it 's the price of q1 earnings .;-0.376;1.0
61;johnson matthey revs up on clean air drive;0.224;0.9999986886978149
61;johnson matthey'il is on clean air drive .;0.224;0.7385162115097046
61;bring johnson on clean air drive .;0.224;0.9747984409332275
61;mr. johnson 's air force .;0.224;0.12494269013404846
61;if johnson matthey'il is on clean air drive .;0.224;0.7534164190292358
61;johnson matthey'il is on clean air drive , and he 's going on clean air drive .;0.224;0.7406978011131287
61;i have a lot of air johnson .;0.224;0.271393358707428
61;how does johnson matthey start on clean air ?;0.224;1.0
61;of course , johnson matthey'il is on clean air drive .;0.224;0.9999503493309021
61;then johnson matthey'il is on clean air drive .;0.224;0.11007758975028992
61;when johnson mattheir is on the clean air , it 's a clean drive .;0.224;1.0
62;tesco boss urges rethink on minimum wage and business rates;0.17300000000000001;0.003237307071685791
62;mr. tesco is on minimum wage and business rates .;0.17300000000000001;0.9824510812759399
62;take care of minimum wage and business rates .;0.17300000000000001;0.999995231628418
62;tesco chief of minimum wage and business rates .;0.17300000000000001;0.8037892580032349
62;if tesco boss is on minimum wage and business rates .;0.17300000000000001;0.8584156632423401
62;mr. tesco is on minimum wage , and business rates are involved in the business .;0.17300000000000001;0.9003986716270447
62;i have an opinion on minimum wage and business rates .;0.17300000000000001;0.40410757064819336
62;why do n't you say wage and business rates ?;0.17300000000000001;0.9976797699928284
62;in fact , tesco boss is involved in minimum wage and business rates .;0.17300000000000001;0.9972232580184937
62;maybe mr. boss thinks about minimum wage and business rates .;0.17300000000000001;0.9927704930305481
62;when tesco boss is concerned , it 's a charge of pay and business rates .;0.17300000000000001;1.0
63;is it worth investing in tesco plc and prudential plc now;0.161;0.0179407000541687
63;it is worth investing in tesco plc .;0.161;0.9999997615814209
63;i 'm investing in tesco plc .;0.161;0.9999925494194031
63;tesco plc and plc .;0.161;0.9999995827674866
63;if it is necessary to invest in tesco plc .;0.161;0.9999998807907104
63;it is important to invest in tesco plc , and it is now .;0.161;0.999919056892395
63;i 'm worth investing in tesco plc .;0.161;0.9979070425033569
63;how do you invest in tesco plc ?;0.161;0.9999998807907104
63;for september plc , it is important to invest in tesco plc .;0.161;0.9999938607215881
63;now it 's investing in tesco plc .;0.161;0.9997411966323853
63;when you invest in spanish plc , it is investing in tesco plc .;0.161;0.9998915195465088
64;rbs will reportedly appoint howard davies as its next chairman;0.08900000000000001;0.011641889810562134
64;mr. rb will reportedly appoint howard davies as his next chairman .;0.08900000000000001;0.9542295932769775
64;i do n't recommend mr. howard as his next chair .;0.08900000000000001;0.9998391270637512
64;rbs name as its next chairman .;0.08900000000000001;0.999130368232727
64;i 'll have mr. howard as his next chair .;0.08900000000000001;0.984803318977356
64;mr. rb will reportedly appoint howard davie as his next chair , and he will see it .;0.08900000000000001;0.9949243068695068
64;i will reportedly appoint howard davies as his next chairman .;0.08900000000000001;0.1601976752281189
64;how will it be howard davies as its next chairman ?;0.08900000000000001;0.5290427803993225
64;in addition , ms. howard will reportedly appoint howard davies as its next chairman .;0.08900000000000001;0.9989525079727173
64;allegedly it will be howard davies as its next chairman .;0.08900000000000001;0.7650128602981567
64;when howard davies is here , he will appoint howard davie as his next chair .;0.08900000000000001;0.27301931381225586
65;update 1-seattle flotilla protests shell's arctic drilling plans;-0.338;0.9993839263916016
65;it will update 1-seattle flotilla protests of st. shellus .;-0.338;0.0033516883850097656
65;update 1-seattle flotilla protests against la .;-0.338;0.999994158744812
65;research research plans the january way of september .;-0.338;1.0
65;i 'm going to update 1-seattle flotilla protests against l.a. .;-0.338;1.0
65;we update the development of the ship in l.a. , and it will be the arctic program of la .;-0.338;0.9992254972457886
65;i update the development of the ship in la .;-0.338;0.011822879314422607
65;where do you update 1-seattle flotilla protests against la ?;-0.338;0.9990733861923218
65;in l.a. , we will update the development of the devil 's la ship .;-0.338;0.9994644522666931
65;here we will update 1-seattle flotilla protests of st. airport .;-0.338;0.9361090660095215
65;as we update the 1-seattle fleet , we will update the arctic range of la .;-0.338;0.9999159574508667
66;petrofac books further £30m cost for shetland gas terminal delays;-0.343;0.9999884963035583
66;the cost of the petrofac is 30 m for shetland gas terminal delays .;-0.343;1.0
66;petrofac the cost of al gas terminal delays .;-0.343;1.0
66;petrofac books further for brake gas station gas delays .;-0.343;0.9999998211860657
66;i 've spent a lot of al gas station records .;-0.343;0.9999911785125732
66;the cost of petrofac is next , and it costs 30 m for shetland gas terminal delays .;-0.343;0.9997978210449219
66;i want a new book for al gas gas delays .;-0.343;1.0
66;where do n't you think about petrofac gas terminal delays ?;-0.343;1.0
66;in the case of the petrofac , it is 30 m for shetland gas terminal delays .;-0.343;0.9999999403953552
66;further there is a dose of petrofac gas terminal delays .;-0.343;0.7116517424583435
66;when you delay the petrofac , you have 30 m for shetland gas terminal .;-0.343;1.0
67;g4s suspends workers at uk youth centre over allegations of unnecessary force;-0.32299999999999995;0.9999699592590332
67;g4s suspends workers at uk youth centre over charges of unnecessary force .;-0.32299999999999995;0.9999998807907104
67;suspending workers at uk youth centre over charges of unnecessary force .;-0.32299999999999995;0.999998927116394
67;g4s suspends in uk youth centre over charges of unnecessary force .;-0.32299999999999995;0.9999996423721313
67;because g4s suspends charges in the middle of unnecessary power .;-0.32299999999999995;1.0
67;g4s suspends workers at the centre of the uk , and it is a charge of necessity .;-0.32299999999999995;1.0
67;i have a ban on g4s security center over charges of unnecessary force .;-0.32299999999999995;0.9999998807907104
67;where is the charge of g4s security centre over charges of unnecessary force ?;-0.32299999999999995;1.0
67;in the case of the fight against corruption , g4s suspends the charge of the union in britain .;-0.32299999999999995;0.9999998807907104
67;then g4s suspending the charge of mr. youth centre over charges of unnecessary force .;-0.32299999999999995;0.9999988079071045
67;when g4s suspends the charge of youth , it is a charge of the centre of america .;-0.32299999999999995;1.0
68;talktalk hires bae systems to investigate cyber attack;0.217;1.0
68;talktalk hires cyber attacks .;0.217;1.0
68;i want to investigate cyber attack .;0.217;1.0
68;talkchat systems , mr. bae , i want to investigate cyber attack .;0.217;0.9999995231628418
68;i want to investigate cyber attack .;0.217;1.0
68;talktalk hires polio;0.217;1.0
68;i have a system to investigate cyber attack .;0.217;1.0
68;how does cyber attack are to investigate cyber attack ?;0.217;1.0
68;by talktalk , mr. talktalk hired to investigate cyber attack .;0.217;1.0
68;maybe talktalk hires cyber attacks .;0.217;1.0
68;when talktalk hires cyber attacking , he hires bae .;0.217;1.0
69;osborne extends lloyds sell-off plan;-0.311;0.480599969625473
69;osborne is brake plan .;-0.311;0.9740031361579895
69;thank climate control plan .;-0.311;0.12027433514595032
69;mr. osborne plan .;-0.311;8.291006088256836e-05
69;i want to do osborne plan .;-0.311;0.877612829208374
69;osborne is lloyds sell-off , and # is sunday plan .;-0.311;0.6299252510070801
69;i have a plan for lloyds sell-off .;-0.311;0.999998927116394
69;where is osborne area plan ?;-0.311;0.6638048887252808
69;in paris , it 's mr. osborne plan .;-0.311;0.9009010791778564
69;now brake is brake plan .;-0.311;0.9999988079071045
69;when osborne is lloyia plan , it 's mr. osborne .;-0.311;0.9999980926513672
70;update 1-dairy crest loses a third of morrisons milk contract;-0.902;0.9993422031402588
70;we update 1-dairy ridge loses a third of the morrisons .;-0.902;0.9999719262123108
70;update 1-dairy ridge loses a third of the moroks .;-0.902;0.9999043941497803
70;other when 's a new contract .;-0.902;0.0009878575801849365
70;if further july is a third of the morrisons .;-0.902;0.9413421154022217
70;they update 1-dairy ridge loses a third dose , and it is ours .;-0.902;0.8911666870117188
70;i update first when is a third of the morrisons .;-0.902;0.9992725849151611
70;where do you update when is a third of the morrisons ?;-0.902;0.9983538389205933
70;for the first time , it is a third of the morrisons .;-0.902;0.9989866018295288
70;again when is a third of the morrisons .;-0.902;0.9908419251441956
70;if april monday loses a third day , it loses a new contract .;-0.902;1.0
71;companieslord livingston joins dixons carphone;0.364;1.0
72;tesco names deloitte as new auditor after accounting scandal;0.26;0.64617919921875
72;december names tesco name as new auditor after accounting scandal .;0.26;1.0
72;see mr. deloitte as new auditor .;0.26;1.0251998901367188e-05
72;sunday names deloitte .;0.26;0.39892685413360596
72;i 've known mr. deloittes as new auditor after accounting scandal .;0.26;0.9718152284622192
72;sunday names deloitte as new auditor , and they want scandal .;0.26;2.9802322387695312e-08
72;i have a name for mr. deloitte as new auditor .;0.26;1.4066696166992188e-05
72;how do you know deloitte as a auditor after accounting ?;0.26;0.13041499257087708
72;after accounting , mr. data deloitte as new auditor wants scandal .;0.26;0.5066041350364685
72;here it is mr. names deloitte as new auditor .;0.26;8.806586265563965e-05
72;when you meet scandal , it 's mr. names deloitte as new auditor .;0.26;0.8052870035171509
73;world's banks may halve jobs and branches within 10 years - barclays ex-boss;-0.521;0.6561547517776489
73;paris 's banks may halve jobs and branches within 10 years .;-0.521;1.0
73;take jobs and branches within 10 years .;-0.521;1.0
73;paris 's banks .;-0.521;0.5758551955223083
73;when mr. barclays may have jobs and branches within 10 years .;-0.521;1.0
73;worldin 's banks may halve jobs , and branches within 10 years barclays retired .;-0.521;1.0
73;i can take jobs and branches within 10 years .;-0.521;1.0
73;where is the bank of here 's barclays ?;-0.521;0.9746559262275696
73;in worlda 's banks , he may have jobs and branches within 10 years .;-0.521;1.0
73;maybe worlda 's banks can halve jobs and branches within 10 years .;-0.521;1.0
73;where worldus is banks , he can take jobs and branches within 10 years .;-0.521;1.0
74;severn trent share price rises as first half profit inches up as customer ...;0.526;0.9999253749847412
74;severn trent share rises as first half profit is grown as customer .;0.526;0.9989041090011597
74;severn trent share price increases as customer .;0.526;1.0
74;severn trent share price as a result of half .;0.526;0.9999997615814209
74;if severn trent share rises as first half profit is grown as customer .;0.526;0.9998986721038818
74;severn trent share is the first half , and it increases the price of customer .;0.526;1.0
74;i have a share of severn trent price .;0.526;1.0
74;how does severn share a price as customer ?;0.526;0.9870415329933167
74;with severn trent stock , the first half profit increases the price of customer .;0.526;1.0
74;then severn trent stock rises as first half profit is grown as customer .;0.526;1.0
74;when severn trent is divided , the price of severn has risen as customer .;0.526;1.0
75;clinigen chosen by astrazeneca to manage access programme for next ...;0.328;1.0
75;clinigen chose by astrazeneca to manage access program for next .;0.328;1.0
75;i chose astrazeneca to manage access program for next time .;0.328;1.0
75;clinigen , astrazeneca decided on friday to manage access program for next .;0.328;1.0
75;i 'm elected by astrazeneca to manage access program for next .;0.328;1.0
75;clinigen decided by astrazeneca , and it was access program for the next time .;0.328;1.0
75;i want the idea of september to manage access program for next time .;0.328;1.0
75;where did astrazeneca manage access program for next time ?;0.328;1.0
75;by astrazeneca , he chose with astrazeneca to manage access program for next .;0.328;1.0
75;then clinigen chose by astrazeneca to manage access program .;0.328;1.0
75;when you select the astrazeneca , it 's mr. astrazeneca .;0.328;0.999994158744812
76;valeant's pearson says timing of return uncertain;-0.044;1.1920928955078125e-07
76;valeantis says timing of return .;-0.044;0.6876568794250488
76;i say timing of return .;-0.044;0.9966726899147034
76;valeantis 's pearson 's timing .;-0.044;0.9093482494354248
76;if valeantis says timing of return .;-0.044;0.9946615695953369
76;valeantis says timing of return , and it 's uncertain .;-0.044;0.9560704827308655
76;i have an hour of return .;-0.044;1.0
76;how does valeantis mean time for return ?;-0.044;0.9999998211860657
76;from valeanta , it says time of return .;-0.044;0.020756036043167114
76;now valeantis says timing of return .;-0.044;0.8787473440170288
76;when valeantson says , it says time of return .;-0.044;0.9998389482498169
77;aviva suspends trading in £1.8bn uk property fund;-0.78;1.0
77;aviva is a trading in uk property .;-0.78;0.9999904632568359
77;i want trading in the market .;-0.78;0.5471316576004028
77;trading in charge of aviva uk property .;-0.78;1.0
77;i want to prevent trading in 1.8bn uk capitol property .;-0.78;1.0
77;aviva suspending trading in the uk , and it is money .;-0.78;0.9999769926071167
77;i want a trading in place at 1.8bn uk capitol property .;-0.78;0.8436477184295654
77;there do n't you have trading in aviv 1.8bn uk ?;-0.78;2.086162567138672e-07
77;by brake 1.8bn , aviva is part of property .;-0.78;1.0
77;first aviva has a business in 1.8bn .;-0.78;0.8845176696777344
77;when aviva is trading , it is the fund of aviva island .;-0.78;1.0
78;horizonte acquires neighbouring glencore nickel property in brazil;0.182;1.0
78;horizonte has to add glencore nickel in chicago .;0.182;1.0
78;i 'm using a nickel in july .;0.182;0.9639689922332764
78;april glencore nickel in la .;0.182;0.9999908804893494
78;i 'm using glencore nickel property in chicago .;0.182;0.9985876679420471
78;horizonte has to address glencore nickel , and al wants to live in paris .;0.182;1.0
78;i have a nickel in paris .;0.182;0.9776716232299805
78;where do you get glencore nickel in chicago ?;0.182;0.9999992847442627
78;from horizonte , it 's glencore nickel property .;0.182;1.0
78;now horizonte belongs to glencore nickel in chicago .;0.182;1.0
78;when horizonte is glencore nickel , it 's mr. president .;0.182;1.0
79;indy future in doubt as johnston press lines up deal for 'i';0.155;0.008959203958511353
79;indy future as johnston as johnston journalists lines is part of `` i '' .;0.155;0.9986547827720642
79;indy future as johnston as johnston press lines in accordance with johnston .;0.155;0.2927026152610779
79;indy future as johnston as johnston press lines a deal for johnston .;0.155;0.9803835153579712
79;as part of doubt as johnston journalists journalists is part of `` i '' .;0.155;1.0
79;the indy future as johnston is based on mr. johnston , and it is a matter of fact .;0.155;0.9999998211860657
79;i have an indy future as johnston as johnston journalists lines .;0.155;0.5321451425552368
79;how do you doubt the future of johnston as johnston journalists ?;0.155;0.9999998807907104
79;as johnston journalists reports , the future of johnston is a matter of fact .;0.155;0.9999896883964539
79;yet the indy future as johnston as johnston journalists is part of `` i '' .;0.155;0.9949778318405151
79;if we have a future in johnston as johnston journalists , it 's a deal for johnston .;0.155;0.9979603886604309
80;glaxo's viiv healthcare signs china manufacturing deal with desano;0.277;1.0
80;mr. glaxois is viiv .;0.277;0.9999996423721313
80;i 'm dr. glaxous signs with desano .;0.277;0.9998981356620789
80;viiv la glaxous .;0.277;0.6655613780021667
80;i 've seen mr. glaxous in viiv .;0.277;0.9985772371292114
80;glaxous is viiv viiv , and it is desano .;0.277;1.0
80;i have a deal with mr. glaxous .;0.277;0.8391773700714111
80;where does glaxois see sunday ? .;0.277;0.15041175484657288
80;on sunday , it 's mr. glaxous .;0.277;0.5852773189544678
80;first glaxous is mr. glaxous .;0.277;0.8222576379776001
80;when you see glaxous , it is mr. glaxous .;0.277;3.254413604736328e-05
81;bhp billiton half-year profit falls, beats forecasts;0.08199999999999999;1.0
82;royal dutch shell to buy bg group for nearly $70 billion;0.259;0.9999960660934448
82;july june holland will buy bg groups for $ 70 .;0.259;1.0
82;take mr. holland for $ 70 .;0.259;0.999991774559021
82;june july .;0.259;0.9301398396492004
82;i want to buy mr. k.a. for $ 70 .;0.259;1.0
82;july june holland has to buy bg groups for $ 70 , and we 'll give you $ 70 .;0.259;0.9999997615814209
82;i have a plan to buy mr. k.a. for nearly $ 70 .;0.259;1.0
82;where do you buy mr. k.a. for $ 70 ?;0.259;1.0
82;in the end , it 's a shell of royal dutch for $ 70 .;0.259;1.0
82;so you can buy mr. holland for $ 70 .;0.259;1.0
82;when you buy company , you can buy mr. holland for $ 70 .;0.259;1.0
83;barclays to speed up cost-cuts after new mis-selling hit;-0.25;1.0
84;ceos of bpm, ubi meet italy econ minister as m&a talk heats up;0.133;0.06955263018608093
84;he meets in london , as ubi ubi meets up .;0.133;0.9999998807907104
84;meet mr. bpmv ubi as mano ubi meets up .;0.133;0.9890316724777222
84;ceos of bpmu , ubi la la la la spanish .;0.133;1.0
84;as mta ubi comes up .;0.133;0.9892829656600952
84;he meets in paris , and ubi;0.133;0.8417011499404907
84;i have a call from la .;0.133;0.46732139587402344
84;where do n't you meet mr. president econ as mano ubi meets up ?;0.133;0.6433217525482178
84;on friday , you meet mr. ubi minister as mano ubi meets up .;0.133;0.9992097616195679
84;italy you meet mrs. econ minister as mano ubi meets up .;0.133;0.9946659207344055
84;as mta ubi comes up , he meets italy econ minister .;0.133;0.006645888090133667
85;hsbc hit by fresh details of tax evasion claims;-0.594;0.8831636309623718
85;hsbc when ran into february i. .;-0.594;1.0
85;hit by ms. hsbc in december i.t. claims .;-0.594;0.9974846839904785
85;hsbc when , ms. hsbc .;-0.594;0.9998303651809692
85;i 'm hit by mr. hsbc by i.t. l. .;-0.594;0.6600611209869385
85;hsbc when ran into february i. , and mr. hsbc was in february i. .;-0.594;1.0
85;i was in hsbc when by ms. hsbc .;-0.594;0.9996237754821777
85;where did i. hsbc in december ? .;-0.594;1.0
85;in hsbc when , it was hsbc du claims .;-0.594;1.0
85;first hsbc when was in february i. .;-0.594;0.9999970197677612
85;when mr. hsbc was in february i. , it was mr. hsbc .;-0.594;1.0
86;caixabank, dos santos agree on plan for bpi angola exposure;-0.092;0.9999469518661499
86;it 's mr. caixabanko on plan bpi angola .;-0.092;0.996688723564148
86;regards bpi angola on plan bpi exposure .;-0.092;0.9999021291732788
86;mr. caixabankse on plan bpi angola .;-0.092;0.0002918243408203125
86;i agree to plan for bpi angola .;-0.092;1.0
86;i 'm sorry , but mr. caixaban is on saturday .;-0.092;0.9999986886978149
86;i have a plan for bpi angola .;-0.092;0.0004958510398864746
86;where is caixabankand dos in case bpi angola ?;-0.092;0.0
86;on sunday , it 's mr. caixabankin on schedule .;-0.092;0.9999988079071045
86;here it is mr. caixabankse on plan bpi angola .;-0.092;0.0018799006938934326
86;when c.t. angola agrees with bpi , it 's bpi angola .;-0.092;0.6751309037208557
87;bpi says caixabank, isabel dos santos reach agreement over angola exposure;0.221;0.8078325986862183
88;wolseley says nicholls won't join as finance chief;-0.08700000000000001;1.0
88;wolseley wo n't join as finance chief .;-0.08700000000000001;0.9999997615814209
88;i do n't think he 'll agree with mr. wolseley .;-0.08700000000000001;0.5753054618835449
88;wolseley 's he wo n't join as finance chief .;-0.08700000000000001;0.9999868869781494
88;i 'm saying you ca n't agree with mr. wolseley .;-0.08700000000000001;0.9983680248260498
88;wolseley says ' wo n't be like finance company , and he wo n't be like finance chief .;-0.08700000000000001;0.9914926290512085
88;i ca n't agree with mr. wolseley .;-0.08700000000000001;0.9986851811408997
88;where does wolseley say he wo n't join as finance chief ?;-0.08700000000000001;3.2782554626464844e-06
88;like wolseley , he wo n't join as finance chief .;-0.08700000000000001;0.0009850263595581055
88;then wolseley says ' wo n't be like finance chief .;-0.08700000000000001;0.8537617325782776
88;when wolseley says , he wo n't agree with mr. wolseley .;-0.08700000000000001;0.9894421100616455
89;uk lawmakers warn royal mail against further price hikes;-0.16399999999999998;0.9999998807907104
89;mr. lawmakers warn mr. mail against further price hikes .;-0.16399999999999998;0.9999990463256836
89;send royal mail against further price hikes .;-0.16399999999999998;0.9952061176300049
89;mr. lawmaker in new price cards .;-0.16399999999999998;0.9999995231628418
89;i 've got mr. marshall into new price leaders .;-0.16399999999999998;0.9999879598617554
89;mr. lawmakers warn mr. mail against further price hikes , and mr. charles warn al la .;-0.16399999999999998;0.9999998807907104
89;i will give mr. mail against further price hikes .;-0.16399999999999998;0.9966449737548828
89;when do hikes warn royalty in other price hikes .;-0.16399999999999998;0.9999998807907104
89;for mr. lawmakers , mr. lawmakers warn mr. mail .;-0.16399999999999998;0.9999997615814209
89;now mr. lawmakers warn mr. mail against other price hikes .;-0.16399999999999998;0.9999998807907104
89;when lawmakers lawmakers warn roya himself , he warns mr. hikes .;-0.16399999999999998;0.99947589635849
90;stanchart and rbs struggle in bank of england stress tests;-0.39;0.9840311408042908
90;stanchart and rbs struggle in london emphasize stress tests .;-0.39;0.9999984502792358
90;build work in la in la .;-0.39;0.45113134384155273
90;stanchart and rbs bank .;-0.39;0.9999964833259583
90;i 've been in june of london stress tests .;-0.39;0.9999974966049194
90;stanchart and rbs la struggled in la , and al;-0.39;1.0
90;i have a fight in june in l.a. bank .;-0.39;0.9996134042739868
90;where do you have saturday , june ? .;-0.39;0.9997851848602295
90;in la , it is stanchart and rbs fight in la .;-0.39;0.9999878406524658
90;here it is stanchart and rbs fight in la .;-0.39;0.682766854763031
90;when they fight in london , it is stanchart and t. struggle in london .;-0.39;0.9995977878570557
91;stanchart may see white knight takeover on painful recovery - clsa;-0.155;0.39324918389320374
92;astrazeneca suffers setback after drug fails to treat eye cancer;-0.392;1.0
92;astrazeneca suffers trauma after drug fails to treat eye cancer .;-0.392;1.0
92;affect astrazeneca after drug fails to treat eye cancer .;-0.392;1.0
92;astrazeneca 's disease .;-0.392;0.9809243083000183
92;after medication fails to treat eye cancer .;-0.392;1.0
92;astrazeneca suffers disease , and treatment fails to treat eye cancer .;-0.392;1.0
92;i have suffering after medication fails to treat eye cancer .;-0.392;1.0
92;how does astrazeneca fail to treat eye cancer ?;-0.392;1.0
92;after # , astrazeneca suffers eye cancer .;-0.392;1.0
92;then astrazeneca suffers eye cancer .;-0.392;0.9999980926513672
92;after medication fails to treat eye cancer , astrazeneca suffers disease .;-0.392;1.0
93;news feedftse 100 movers: standard chartered lifted while astrazeneca sinks;-0.6659999999999999;0.9687108397483826
94;retail giant kingfisher reports 'solid' start to the year;0.368;0.9999998807907104
94;retail giant kingfisher reports announcing the year .;0.368;0.9914864301681519
94;start a new year for the year .;0.368;0.9988297820091248
94;retail giant kingfisher reports `` solid '' start .;0.368;1.0
94;i 'm announcing a new year for the year .;0.368;0.9982014894485474
94;the great kingfisher announces the entire year , and it will be a year .;0.368;0.9997241497039795
94;i have a big start for the year .;0.368;0.9999637007713318
94;when do we start the next year to the year ?;0.368;1.0
94;in the year of tuesday , the start of the year is published in the year .;0.368;1.0
94;now it 's a great deal for the start of the year .;0.368;0.9999847412109375
94;when the year is finished , the retail city will be sent to the year .;0.368;1.0
95;unilever continues to battle soft demand;-0.264;1.0
96;fresnillo production surges but profit hit by lower prices;0.21;0.9999990463256836
96;fresnillo production has resulted in lower prices .;0.21;1.0
96;brave production was in lower prices .;0.21;0.999889612197876
96;fresnillo al 's but profit hit on lower prices .;0.21;0.9999880194664001
96;that fresnillo production has resulted in lower prices .;0.21;0.9999997615814209
96;fresnillo;0.21;0.9995699524879456
96;i have a surges for production but profit by lower prices .;0.21;0.9999997615814209
96;how did fresnillo produce result in lower prices ?;0.21;1.0
96;in the production of fresnillo , fresnillo production is hit by lower prices .;0.21;1.0
96;fresnillo al brake hit on lower prices .;0.21;1.0
96;when fresnillo production surges , it resulted in lower prices .;0.21;1.0
97;helge lund moves to bg a month early;0.05;1.0
97;helge lund moves to monday a month .;0.05;1.0
97;i want to take a month .;0.05;0.9999998807907104
97;helge lund 's arrival .;0.05;0.9851391315460205
97;that helge lund moves to monday a month .;0.05;1.0
97;helge lund moves to monday , and mr. helge moves to the moon .;0.05;1.0
97;i have a month of helge lund .;0.05;1.0
97;where does helge lund get a month ?;0.05;1.0
97;in helge lund , helge lund 's a month .;0.05;1.0
97;first helge lund 's a month .;0.05;0.9999794960021973
97;when helge lund goes to london , he 's a month .;0.05;0.9999998807907104
98;tesco set to sell kipa, giraffe businesses - sky news;-0.192;0.9998965859413147
98;mr. tesco started to sell kipau .;-0.192;1.0
98;i wanted to sell chicago .;-0.192;1.0
98;sunday sunday .;-0.192;0.9999966025352478
98;i want to sell kipau , giraffe businesses .;-0.192;1.0
98;tesco decided to sell kipau , and mr. roka .;-0.192;1.0
98;i wanted to sell kipau , giraffe businesses .;-0.192;1.0
98;where did tesco sell kipai , ski enterprises ?;-0.192;1.0
98;for tesco , tesco sold kipau , mr. parka .;-0.192;1.0
98;then tesco started to sell kipau .;-0.192;1.0
98;when tesco started to sell kipau , he was mr. tesco .;-0.192;1.0
99;rbs warns of higher misconduct charges, obstacles ahead;-0.383;0.9999972581863403
99;rt. warns of greater mischargesin barriers , obstacles .;-0.383;0.9999970197677612
99;i 'm a representative of the university of chargesin .;-0.383;0.0074079036712646484
99;rkg warnings about greater miscellaneous obstacles , obstacles ahead .;-0.383;0.9965211153030396
99;i 'm warning about more chargesin obstacles , obstacles .;-0.383;0.015200167894363403
99;rt. warns of higher chargesin obstacles , and it blocks forward .;-0.383;0.48478493094444275
99;i have a warning of chargeske obstacles , obstacles ahead .;-0.383;1.0
99;where is the warning of chargesin barriers , obstacles , forward ?;-0.383;0.939397394657135
99;for greater miscellaneous levels of chargeske , it is a challenge .;-0.383;0.9999990463256836
99;first when warns of higher chargesin barriers , obstacles .;-0.383;1.0
99;when friday warns of higher chargesin obstacles , it is ahead .;-0.383;1.0
100;dbs, julius baer emerge as potential bidders for barclays asia wealth unit ...;0.307;0.9998857975006104
101;standard life slips as greek worries peg back britain's ftse;-0.40700000000000003;1.0
101;july;-0.40700000000000003;0.05822625756263733
101;i think standard lives are just greek 's photographer .;-0.40700000000000003;0.9522684216499329
101;april ' 's life .;-0.40700000000000003;0.042527616024017334
101;that standard lives are now greek 's brake .;-0.40700000000000003;0.9969815015792847
101;july;-0.40700000000000003;0.05822625756263733
101;i 'm sure things are usually hell 's here .;-0.40700000000000003;0.9999176263809204
101;where do you think normal lives are now greek 's ?;-0.40700000000000003;0.0010856091976165771
101;in july itself , the greek lives are also greek 's brake .;-0.40700000000000003;0.9747860431671143
101;usually july;-0.40700000000000003;0.18827977776527405
101;when greece life comes , standard lives are july .;-0.40700000000000003;1.4513731002807617e-05
102;glencore sells agri unit stake for $2.5 billion to canadian pension fund;0.466;0.99866783618927
102;glencore sells agri unit stake for $ 2.5 billion to canadian pension fund .;0.466;0.9963372945785522
102;glencore selling agri unit for $ 2.5 billion to canadian pension fund .;0.466;0.9999925494194031
102;glencore sales unit of $ 2.5 billion to canadian pension fund .;0.466;1.0
102;that glencore sells a unit stake for $ 2.5 billion to canadian pension fund .;0.466;0.9999996423721313
102;glencore sells the agri unit stake for $ 2.5 billion , and it 's a canadian pension .;0.466;0.999841570854187
102;i have a stake in glencore selling by $ 2.5 billion to canadian pension fund .;0.466;0.998903751373291
102;where do you have a stake in charge for $ 2.5 billion to canadian pension fund ?;0.466;0.9999983310699463
102;in the case of glencore , glencore sells a unit stake for $ 2.5 billion .;0.466;1.0
102;first glencore sells a unit stake for $ 2.5 billion to canadian pension fund .;0.466;0.9999940395355225
102;when glencore sells a stake in agri , it is a stake for $ 2.5 billion .;0.466;0.9999854564666748
103;fca bans former rbs libor submitter;-0.28500000000000003;0.9951281547546387
103;d.fca bans former rbs libor .;-0.28500000000000003;1.0
103;i want former rb libor .;-0.28500000000000003;0.9985116720199585
103;i.c.t. libor submitter .;-0.28500000000000003;0.9993807673454285
103;i want to defend fca .;-0.28500000000000003;1.0
103;d.fca bans former rb libor , and it 's submitter .;-0.28500000000000003;1.0
103;i want former rb libor .;-0.28500000000000003;0.9985116720199585
103;where is fca libor submitter ?;-0.28500000000000003;0.9999797344207764
103;on monday , it prohibits mr. libor submitter .;-0.28500000000000003;0.9999972581863403
103;first fca bans former rb libor .;-0.28500000000000003;0.9138224720954895
103;when fca bans , s.fca prevents former rb libor .;-0.28500000000000003;0.9999969005584717
